laporan,label
jalan utama rusak berat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
banjir parah terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
lampu jalan mati di beberapa titik,Reguler
lampu jalan mati di beberapa titik,Reguler
jembatan ambruk terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
parkir liar di depan hunian terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
parkir liar di depan bangunan terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
tiang listrik patah dan hampir menimpa hunian warga,Prioritas
longsor menutup 70 akses jalan utama ke kecamatan,Prioritas
longsor menutup 70 jalan utama ke kecamatan,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
tanaman besar tumbang terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
lampu akses jalan mati terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
lampu akses jalan mati terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
banjir parah terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
air meluap parah terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
terbakar hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
parkir liar di depan bangunan terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
lampu jalan mati di beberapa titik,Reguler
lampu jalan mati di beberapa titik,Reguler
ledakan kecil terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
sampah berserakan di jalan dekat pasar,Reguler
sampah berserakan di jalan dekat pasar,Reguler
suara bising malam hari terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
papan nama jalan di rt 05 terlihat kusam dan sulit dibaca,Reguler
papan nama jalan di rt 05 terlihat kusam dan sulit dibaca,Reguler
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
lubang drainase di depan rumah warga tidak tertutup rapat,Reguler
lubang drainase di depan hunian warga tidak tertutup rapat,Reguler
sampah menumpuk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
genangan air setinggi 1 meter menggenangi pemukiman warga,Prioritas
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
tanah longsor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
genangan air parah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
genangan air parah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
sampah berserakan di ruas jalan dekat pasar,Reguler
sampah berserakan di jalan dekat pasar,Reguler
lampu jalan mati terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
banjir parah terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
ruas jalan utama rusak berat terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
sampah menumpuk terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
suara bising malam hari terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
sampah berserakan di jalan raya dekat pasar,Reguler
sampah berserakan di jalan dekat pasar,Reguler
gas bocor terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
gas bocor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
air meluap parah terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
jalan raya berlubang kecil terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
tanah longsor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
air keruh dari pdam terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
ledakan kecil terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
air keruh dari pdam terjadi di akses jalan utama katapang mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di ruas jalan utama katapang mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
gedung retak pasca gempa terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
saluran air tersumbat oleh daun kering,Reguler
saluran air tersumbat oleh daun kering,Reguler
sampah menumpuk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan raya sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
suara bising malam hari terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
lampu ruas jalan mati di beberapa titik,Reguler
lampu jalan mati di beberapa titik,Reguler
sampah berserakan di jalan dekat pasar,Reguler
sampah berserakan di ruas jalan dekat pasar,Reguler
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
gedung retak pasca gempa terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
air meluap parah terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
air meluap parah terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di jalan raya utama katapang mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
ruas jalan berlubang kecil terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
lampu taman mati 2 buah di area jogging track,Reguler
lampu taman mati 2 buah di area jogging track,Reguler
kebakaran hutan terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
lampu jalan mati di beberapa titik,Reguler
lampu ruas jalan mati di beberapa titik,Reguler
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
jalan utama rusak berat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
akses jalan utama rusak berat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
saluran air tersumbat oleh daun kering,Reguler
saluran air tersumbat oleh daun kering,Reguler
tanah longsor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
gas bocor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
sampah menumpuk terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di ruas jalan utama katapang mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
api hutan terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di jalan raya utama katapang mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di ruas jalan utama katapang mohon segera ditindaklanjuti,Prioritas
parkir liar di depan rumah terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
parkir liar di depan bangunan terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
tanah longsor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
air meluap parah terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
tanah longsor terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
parkir liar di depan hunian terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
terbakar hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di jalan raya utama katapang mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
ledakan kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
kebakaran hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
api hutan terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
ledakan kecil terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
jalan berlubang kecil terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
api hutan terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
suara bising malam hari terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
kebakaran hutan terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
ledakan kecil terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
saluran air tersumbat oleh daun kering,Reguler
saluran air tersumbat oleh daun kering,Reguler
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
rumput taman tidak dipotong terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
banjir parah terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
saluran air tersumbat oleh daun kering,Reguler
saluran air tersumbat oleh daun kering,Reguler
lampu jalan mati terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi di jalan raya utama katapang mohon segera ditindaklanjuti,Reguler
ledakan kecil terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
tanah longsor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
genangan air parah terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
sampah menumpuk terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
tanah longsor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
