laporan,label
"Banjir melanda beberapa area di desa,",Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Listrik padam di area rumah warga,",Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Jalan utama desa rusak parah akibat,Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Banjir melanda beberapa area di desa,",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
"Banjir melanda beberapa area di desa,",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Kebocoran pada atap gedung kantor desa,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
"Listrik padam di area rumah warga,",Prioritas
"Banjir melanda beberapa area di desa,",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Tiang listrik roboh di sekitar pasar,",Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Tebing di samping jalan utama longsor,",Reguler
Kebocoran pada atap gedung kantor desa,Reguler
"Listrik padam di area rumah warga,",Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
Kebocoran pada atap gedung kantor desa,Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Akses jalan menuju tempat wisata desa,Reguler
Jalan utama desa rusak parah akibat,Reguler
Akses jalan menuju tempat wisata desa,Reguler
Sampah menumpuk di beberapa sudut jalan,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Kebocoran pada atap gedung kantor desa,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Jalan utama desa rusak parah akibat,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
"Listrik padam di area rumah warga,",Reguler
"Tiang listrik roboh di sekitar pasar,",Prioritas
"Tebing di samping jalan utama longsor,",Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
"Banjir melanda beberapa area di desa,",Reguler
Jalan utama desa rusak parah akibat,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
"Tebing di samping jalan utama longsor,",Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
Sistem pengolahan air di desa mengalami,Reguler
"Banjir melanda beberapa area di desa,",Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
Akses jalan menuju tempat wisata desa,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
"Tebing di samping jalan utama longsor,",Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
Jalan utama desa rusak parah akibat,Reguler
Sistem pengolahan air di desa mengalami,Reguler
Akses jalan menuju tempat wisata desa,Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Kebocoran pada atap gedung kantor desa,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Akses jalan menuju tempat wisata desa,Reguler
"Banjir melanda beberapa area di desa,",Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
"Listrik padam di area rumah warga,",Reguler
"Banjir melanda beberapa area di desa,",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Akses jalan menuju tempat wisata desa,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
Akses jalan menuju tempat wisata desa,Reguler
"Tebing di samping jalan utama longsor,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Jalan utama desa rusak parah akibat,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
"Tebing di samping jalan utama longsor,",Prioritas
"Saluran air di depan sekolah tersumbat,",Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Akses jalan menuju tempat wisata desa,Prioritas
Jalan utama desa rusak parah akibat,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
Sebagian jalan rusak parah akibat hujan,Prioritas
"Listrik padam di area rumah warga,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
Sistem pengolahan air di desa mengalami,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
"Tebing di samping jalan utama longsor,",Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Akses jalan menuju tempat wisata desa,Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
"Listrik padam di area rumah warga,",Prioritas
"Listrik padam di area rumah warga,",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
Sistem pengolahan air di desa mengalami,Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
Kebocoran pada atap gedung kantor desa,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
"Banjir melanda beberapa area di desa,",Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
"Listrik padam di area rumah warga,",Reguler
"Listrik padam di area rumah warga,",Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Jalan utama desa rusak parah akibat,Prioritas
Akses jalan menuju tempat wisata desa,Reguler
"Tebing di samping jalan utama longsor,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
"Banjir melanda beberapa area di desa,",Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Tebing di samping jalan utama longsor,",Reguler
"Tebing di samping jalan utama longsor,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Saluran air di depan sekolah tersumbat,",Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Jalan utama desa rusak parah akibat,Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
"Tebing di samping jalan utama longsor,",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
"Tebing di samping jalan utama longsor,",Reguler
Pembangunan jembatan di pusat desa membutuhkan,Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
"Tebing di samping jalan utama longsor,",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Akses jalan menuju tempat wisata desa,Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Akses jalan menuju tempat wisata desa,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Kebocoran pada atap gedung kantor desa,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Akses jalan menuju tempat wisata desa,Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Sampah menumpuk di beberapa sudut jalan,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
"Listrik padam di area rumah warga,",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Saluran air di depan sekolah tersumbat,",Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
Sampah menumpuk di beberapa sudut jalan,Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
"Listrik padam di area rumah warga,",Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
"Kebakaran terjadi di area perumahan warga,",Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
"Listrik padam di area rumah warga,",Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
"Tiang listrik roboh di sekitar pasar,",Prioritas
"Saluran air di depan sekolah tersumbat,",Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Sistem pengolahan air di desa mengalami,Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
Jalan utama desa rusak parah akibat,Prioritas
Jalan utama desa rusak parah akibat,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
Jalan utama desa rusak parah akibat,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
"Listrik padam di area rumah warga,",Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Banjir melanda beberapa area di desa,",Prioritas
Sistem pengolahan air di desa mengalami,Reguler
"Tiang listrik roboh di sekitar pasar,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
Kebocoran pada atap gedung kantor desa,Reguler
Sebagian jalan rusak parah akibat hujan,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
"Listrik padam di area rumah warga,",Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
"Tebing di samping jalan utama longsor,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
"Banjir melanda beberapa area di desa,",Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Akses jalan menuju tempat wisata desa,Reguler
Kebocoran pada atap gedung kantor desa,Reguler
"Banjir melanda beberapa area di desa,",Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
Akses jalan menuju tempat wisata desa,Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
"Listrik padam di area rumah warga,",Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Banjir melanda beberapa area di desa,",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Kebocoran pada atap gedung kantor desa,Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Jalan utama desa rusak parah akibat,Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
Jalan utama desa rusak parah akibat,Reguler
Sistem pengolahan air di desa mengalami,Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Pembangunan jembatan di pusat desa membutuhkan,Reguler
Sampah menumpuk di beberapa sudut jalan,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Reguler
Akses jalan menuju tempat wisata desa,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Jalan utama desa rusak parah akibat,Prioritas
Akses jalan menuju tempat wisata desa,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Sistem pengolahan air di desa mengalami,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
"Tiang listrik roboh di sekitar pasar,",Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Akses jalan menuju tempat wisata desa,Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Kebocoran pada atap gedung kantor desa,Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
Akses jalan menuju tempat wisata desa,Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Sampah menumpuk di beberapa sudut jalan,Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
"Banjir melanda beberapa area di desa,",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
"Banjir melanda beberapa area di desa,",Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Reguler
"Tiang listrik roboh di sekitar pasar,",Prioritas
Akses jalan menuju tempat wisata desa,Prioritas
"Listrik padam di area rumah warga,",Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
"Tiang listrik roboh di sekitar pasar,",Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
Sistem pengolahan air di desa mengalami,Reguler
Sistem pengolahan air di desa mengalami,Reguler
"Tebing di samping jalan utama longsor,",Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
"Listrik padam di area rumah warga,",Prioritas
Kebocoran pada atap gedung kantor desa,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Jalan utama desa rusak parah akibat,Reguler
"Tebing di samping jalan utama longsor,",Prioritas
"Banjir melanda beberapa area di desa,",Reguler
Sampah menumpuk di beberapa sudut jalan,Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
Sistem pengolahan air di desa mengalami,Reguler
"Tebing di samping jalan utama longsor,",Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Kebocoran pada atap gedung kantor desa,Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
"Tebing di samping jalan utama longsor,",Reguler
"Tebing di samping jalan utama longsor,",Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
Jalan utama desa rusak parah akibat,Prioritas
Akses jalan menuju tempat wisata desa,Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
"Banjir melanda beberapa area di desa,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
Jalan utama desa rusak parah akibat,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
Jalan utama desa rusak parah akibat,Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
Sampah menumpuk di beberapa sudut jalan,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
"Banjir melanda beberapa area di desa,",Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
Tampaknya ada kebocoran pipa utama di,Prioritas
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Sebagian jalan rusak parah akibat hujan,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Sebagian jalan rusak parah akibat hujan,Reguler
Terjadi kerusakan pada jembatan penghubung antar,Reguler
Kebocoran pada atap gedung kantor desa,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
Akses jalan menuju tempat wisata desa,Prioritas
"Kebakaran terjadi di area perumahan warga,",Reguler
"Tebing di samping jalan utama longsor,",Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
"Banjir melanda beberapa area di desa,",Reguler
Tampaknya ada kebocoran pipa utama di,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
Jalan utama desa rusak parah akibat,Prioritas
"Tiang listrik roboh di sekitar pasar,",Reguler
"Kebakaran terjadi di area perumahan warga,",Prioritas
"Banjir melanda beberapa area di desa,",Prioritas
"Listrik padam di area rumah warga,",Prioritas
Pembangunan jembatan di pusat desa membutuhkan,Reguler
"Listrik padam di area rumah warga,",Reguler
Pembangunan jembatan di pusat desa membutuhkan,Reguler
"Saluran air di depan sekolah tersumbat,",Reguler
"Kebakaran terjadi di area perumahan warga,",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Reguler
Jalan utama desa rusak parah akibat,Prioritas
Kebocoran gas di sekitar pasar tradisional,Reguler
Pembangunan jembatan di pusat desa membutuhkan,Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
"Tiang listrik roboh di sekitar pasar,",Prioritas
Sistem pengolahan air di desa mengalami,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
"Tiang listrik roboh di sekitar pasar,",Prioritas
"Listrik padam di area rumah warga,",Reguler
"Listrik padam di area rumah warga,",Reguler
"Pohon besar tumbang menutupi jalan, perlu",Prioritas
Sampah menumpuk di beberapa sudut jalan,Reguler
"Saluran air di depan sekolah tersumbat,",Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Jalan utama desa rusak parah akibat,Reguler
Sebagian jalan rusak parah akibat hujan,Prioritas
"Tembok pagar sekolah runtuh, membahayakan siswa",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Kebocoran pada atap gedung kantor desa,Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Terjadi kerusakan pada jembatan penghubung antar,Prioritas
"Saluran air di depan sekolah tersumbat,",Reguler
Akses jalan menuju tempat wisata desa,Prioritas
"Tebing di samping jalan utama longsor,",Reguler
Tampaknya ada kebocoran pipa utama di,Reguler
"Pohon besar tumbang menutupi jalan, perlu",Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
Tampaknya ada kebocoran pipa utama di,Reguler
"Tiang listrik roboh di sekitar pasar,",Reguler
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
"Pohon besar tumbang menutupi jalan, perlu",Reguler
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Akses jalan menuju tempat wisata desa,Reguler
Kebocoran gas di sekitar pasar tradisional,Reguler
Kebocoran gas di sekitar pasar tradisional,Prioritas
"Tebing di samping jalan utama longsor,",Prioritas
"Pohon besar tumbang menghalangi jalan desa,",Reguler
Tergenangnya area persawahan desa disebabkan oleh,Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
Beberapa rumah warga mengalami kerusakan akibat,Reguler
"Tembok pagar sekolah runtuh, membahayakan siswa",Prioritas
Kebocoran gas di sekitar pasar tradisional,Prioritas
Jalan utama desa rusak parah akibat,Prioritas
"Listrik padam di area rumah warga,",Prioritas
Sebagian jalan rusak parah akibat hujan,Prioritas
